1 PRIMARY SURVEY_Primary_ID,Meadow Code,Species Info_ID,1a Primary Survey Species Info_Primary_ID,Species Code,Life Stage,Cap_Recap,Species Notes
425,MA,14548,425,BUCA,M,N,
425,MA,14534,425,BUCA,M,N,malformed mouth
425,MA,14547,425,BUCA,M,N,
425,MA,14536,425,BUCA,M,N,
425,MA,14537,425,BUCA,M,N,
425,MA,14538,425,BUCA,M,N,
425,MA,14539,425,BUCA,M,N,
425,MA,14540,425,BUCA,M,N,
425,MA,14541,425,BUCA,M,N,
425,MA,14542,425,BUCA,M,N,
425,MA,14543,425,BUCA,M,N,
425,MA,14544,425,BUCA,M,N,
425,MA,14545,425,BUCA,M,N,
425,MA,14575,425,BUCA,M,N,
425,MA,14533,425,BUCA,M,N,
425,MA,14613,425,BUCA,M,N,
425,MA,14573,425,BUCA,M,N,
425,MA,14602,425,BUCA,M,N,
425,MA,14603,425,BUCA,M,N,
425,MA,14604,425,BUCA,M,N,
425,MA,14605,425,BUCA,M,N,
425,MA,14606,425,BUCA,M,N,
425,MA,14607,425,BUCA,M,N,
425,MA,14608,425,BUCA,M,N,
425,MA,14609,425,BUCA,M,N,
425,MA,14610,425,BUCA,M,N,
425,MA,14600,425,BUCA,M,N,
425,MA,14612,425,BUCA,M,N,
425,MA,14599,425,BUCA,M,N,
425,MA,14614,425,BUCA,M,N,
425,MA,14615,425,BUCA,M,N,
425,MA,14616,425,BUCA,M,N,
425,MA,14617,425,BUCA,M,N,Ran out of green VIE
425,MA,14618,425,BUCA,M,N,Ran out of green VIE
425,MA,14619,425,BUCA,M,N,Ran out of green VIE
425,MA,14620,425,BUCA,M,N,Ran out of green VIE
425,MA,14621,425,BUCA,M,N,Ran out of green VIE
425,MA,14622,425,BUCA,M,N,Ran out of green VIE
425,MA,14623,425,BUCA,M,N,Ran out of green VIE
425,MA,14624,425,BUCA,M,N,Ran out of green VIE
425,MA,14611,425,BUCA,M,N,
425,MA,14587,425,BUCA,M,N,
425,MA,14521,425,BUCA,M,N,
425,MA,14576,425,BUCA,M,N,
425,MA,14577,425,BUCA,M,N,
425,MA,14578,425,BUCA,M,N,
425,MA,14579,425,BUCA,M,N,
425,MA,14580,425,BUCA,M,N,
425,MA,14581,425,BUCA,M,N,
425,MA,14582,425,BUCA,M,N,
425,MA,14583,425,BUCA,M,N,
425,MA,14584,425,BUCA,M,N,
425,MA,14601,425,BUCA,M,N,
425,MA,14586,425,BUCA,M,N,
425,MA,14574,425,BUCA,M,N,
425,MA,14588,425,BUCA,M,N,
425,MA,14589,425,BUCA,M,N,
425,MA,14590,425,BUCA,M,N,
425,MA,14591,425,BUCA,M,N,
425,MA,14592,425,BUCA,M,N,
425,MA,14593,425,BUCA,M,N,
425,MA,14594,425,BUCA,M,N,
425,MA,14595,425,BUCA,M,N,
425,MA,14596,425,BUCA,M,N,
425,MA,14597,425,BUCA,M,N,
425,MA,14598,425,BUCA,M,N,
425,MA,14585,425,BUCA,M,N,
425,MA,14457,425,BUCA,M,N,
425,MA,14445,425,BUCA,M,N,
425,MA,14446,425,BUCA,M,N,
425,MA,14447,425,BUCA,M,N,
425,MA,14448,425,BUCA,M,N,
425,MA,14449,425,BUCA,M,N,
425,MA,14450,425,BUCA,M,N,
425,MA,14451,425,BUCA,M,N,
425,MA,14452,425,BUCA,M,N,
425,MA,14453,425,BUCA,M,N,
425,MA,14454,425,BUCA,M,N,
425,MA,14523,425,BUCA,M,N,
425,MA,14456,425,BUCA,M,N,
425,MA,14442,425,BUCA,M,N,
425,MA,14458,425,BUCA,M,N,
425,MA,14459,425,BUCA,M,N,
425,MA,14460,425,BUCA,M,N,
425,MA,14461,425,BUCA,M,N,
425,MA,14462,425,BUCA,M,N,
425,MA,14463,425,BUCA,M,N,
425,MA,14464,425,BUCA,M,N,
425,MA,14465,425,BUCA,M,N,
425,MA,14466,425,BUCA,M,N,
425,MA,14467,425,BUCA,M,N,
425,MA,14455,425,BUCA,M,N,
425,MA,14431,425,BUCA,M,N,
425,MA,14419,425,BUCA,M,N,
425,MA,14420,425,BUCA,M,N,
425,MA,14421,425,BUCA,M,N,
425,MA,14422,425,BUCA,M,N,
425,MA,14423,425,BUCA,M,N,
425,MA,14424,425,BUCA,M,N,
425,MA,14425,425,BUCA,M,N,
425,MA,14426,425,BUCA,M,N,
425,MA,14427,425,BUCA,M,N,
425,MA,14428,425,BUCA,M,N,
425,MA,14444,425,BUCA,M,N,
425,MA,14430,425,BUCA,M,N,
425,MA,14443,425,BUCA,M,N,
425,MA,14432,425,BUCA,M,N,
425,MA,14433,425,BUCA,M,N,
425,MA,14434,425,BUCA,M,N,
425,MA,14435,425,BUCA,M,N,
425,MA,14436,425,BUCA,M,N,
425,MA,14437,425,BUCA,M,N,
425,MA,14438,425,BUCA,M,N,
425,MA,14439,425,BUCA,M,N,
425,MA,14440,425,BUCA,M,N,
425,MA,14441,425,BUCA,M,N,
425,MA,14470,425,BUCA,M,N,
425,MA,14429,425,BUCA,M,N,
425,MA,14509,425,BUCA,M,N,
425,MA,14468,425,BUCA,M,N,
425,MA,14497,425,BUCA,M,N,
425,MA,14498,425,BUCA,M,N,
425,MA,14499,425,BUCA,M,N,
425,MA,14501,425,BUCA,M,N,
425,MA,14502,425,BUCA,M,N,
425,MA,14503,425,BUCA,M,N,
425,MA,14504,425,BUCA,M,N,
425,MA,14505,425,BUCA,M,N,
425,MA,14506,425,BUCA,M,N,
425,MA,14495,425,BUCA,M,N,
425,MA,14508,425,BUCA,M,N,
425,MA,14494,425,BUCA,M,N,
425,MA,14510,425,BUCA,M,N,
425,MA,14511,425,BUCA,M,N,
425,MA,14512,425,BUCA,M,N,
425,MA,14513,425,BUCA,M,N,
425,MA,14514,425,BUCA,M,N,
425,MA,14515,425,BUCA,M,N,
425,MA,14516,425,BUCA,M,N,
425,MA,14517,425,BUCA,M,N,
425,MA,14518,425,BUCA,M,N,
425,MA,14519,425,BUCA,M,N,
425,MA,14520,425,BUCA,M,N,
425,MA,14507,425,BUCA,M,N,
425,MA,14482,425,BUCA,M,N,
425,MA,14627,425,BUCA,M,N,Ran out of green VIE
425,MA,14471,425,BUCA,M,N,
425,MA,14472,425,BUCA,M,N,
425,MA,14473,425,BUCA,M,N,
425,MA,14474,425,BUCA,M,N,
425,MA,14475,425,BUCA,M,N,
425,MA,14476,425,BUCA,M,N,
425,MA,14477,425,BUCA,M,N,
425,MA,14478,425,BUCA,M,N,
425,MA,14479,425,BUCA,M,N,
425,MA,14496,425,BUCA,M,N,
425,MA,14481,425,BUCA,M,N,
425,MA,14469,425,BUCA,M,N,
425,MA,14483,425,BUCA,M,N,
425,MA,14484,425,BUCA,M,N,
425,MA,14485,425,BUCA,M,N,
425,MA,14486,425,BUCA,M,N,
425,MA,14487,425,BUCA,M,N,
425,MA,14488,425,BUCA,M,N,
425,MA,14489,425,BUCA,M,N,
425,MA,14490,425,BUCA,M,N,
425,MA,14491,425,BUCA,M,N,
425,MA,14492,425,BUCA,M,N,
425,MA,14493,425,BUCA,M,N,
425,MA,14480,425,BUCA,M,N,
565,MA,18025,565,HYRE,T,-,
565,MA,18039,565,BUCA,J,N,
565,MA,18038,565,BUCA,J,N,
565,MA,18037,565,BUCA,J,N,
565,MA,18036,565,BUCA,J,N,
565,MA,18034,565,HYRE,T,-,
565,MA,18033,565,BUCA,T,-,
565,MA,18032,565,BUCA,J,R,
565,MA,18031,565,HYRE,T,-,
565,MA,18030,565,BUCA,J,N,
565,MA,18029,565,BUCA,T,-,
579,MA,18152,579,BUCA,J,N,
565,MA,18026,565,HYRE,J,-,
565,MA,18042,565,BUCA,J,N,
565,MA,18024,565,BUCA,J,N,
565,MA,18023,565,BUCA,T,-,
565,MA,18022,565,BUCA,T,-,
565,MA,18021,565,BUCA,J,N,
565,MA,18020,565,BUCA,J,R,
565,MA,18019,565,HYRE,T,-,
565,MA,18018,565,HYRE,J,-,
565,MA,18017,565,BUCA,J,N,
565,MA,18016,565,BUCA,T,-,
562,MA,17993,562,BUCA,T,-,
565,MA,18027,565,HYRE,AU,-,
579,MA,18139,579,BUCA,T,-,Numerous
425,MA,14625,425,BUCA,M,N,Ran out of green VIE
579,MA,18150,579,BUCA,AF,N,
579,MA,18149,579,BUCA,J,R,
579,MA,18148,579,BUCA,J,N,
579,MA,18147,579,BUCA,J,N,
579,MA,18146,579,BUCA,J,R,
579,MA,18145,579,BUCA,J,N,
579,MA,18144,579,THEL,AU,-,
579,MA,18143,579,BUCA,J,N,
579,MA,18142,579,BUCA,J,R,
565,MA,18040,565,BUCA,J,N,
579,MA,18140,579,BUCA,J,N,
565,MA,18041,565,BUCA,J,N,
579,MA,18138,579,BUCA,J,N,
579,MA,18137,579,BUCA,J,N,
579,MA,18136,579,BUCA,T,-,Numerous
579,MA,18135,579,BUCA,J,N,
579,MA,18134,579,BUCA,J,R,
579,MA,18133,579,BUCA,J,R,
565,MA,18046,565,BUCA,J,N,
565,MA,18045,565,BUCA,J,N,
565,MA,18044,565,BUCA,J,N,
565,MA,18043,565,BUCA,J,N,
562,MA,17984,562,BUCA,T,-,
579,MA,18141,579,HYRE,T,-,Numerous
534,MA,17389,534,BUCA,EH,-,
562,MA,17991,562,BUCA,T,-,
539,MA,17487,539,BUCA,AM,N,
539,MA,17486,539,BUCA,T,-,new location
539,MA,17485,539,BUCA,T,-,new location
539,MA,17484,539,HYRE,T,-,
539,MA,17482,539,HYRE,AM,-,"G1, R2"
534,MA,17396,534,BUCA,EM,-,
534,MA,17395,534,BUCA,EM,-,
534,MA,17393,534,BUCA,EN,-,
534,MA,17392,534,BUCA,EN,-,
539,MA,17489,539,BUCA,T,-,
534,MA,17390,534,BUCA,EM,-,
539,MA,17490,539,BUCA,AM,-,
534,MA,17388,534,BUCA,EN,-,with dead adults
534,MA,17387,534,BUCA,AM,D,"dead, with female"
534,MA,17386,534,BUCA,EH,,
534,MA,17385,534,BUCA,AF,D,dead skin
534,MA,17384,534,BUCA,EM,-,
534,MA,17383,534,BUCA,EM,-,
534,MA,17382,534,BUCA,EM,-,
534,MA,17381,534,BUCA,EH,-,
534,MA,17380,534,BUCA,AF,D,dead
534,MA,17379,534,BUCA,AF,D,"dead, skin and unlaid eggs and intestines."
534,MA,17378,534,BUCA,AF,D,dead
534,MA,17391,534,BUCA,EM,-,
562,MA,17968,562,HYRE,T,-,"Very abundant: G1, G3, G4, G6, G8, G9, G10"
579,MA,18153,579,BUCA,J,N,
562,MA,17982,562,BUCA,T,-,
562,MA,17981,562,THEL,AU,-,
562,MA,17980,562,THEL,J,-,
562,MA,17979,562,BUCA,T,-,
562,MA,17976,562,BUCA,M,-,
562,MA,17975,562,BUCA,T,-,
562,MA,17974,562,BUCA,M,-,
562,MA,17973,562,BUCA,T,-,
562,MA,17972,562,BUCA,M,-,
539,MA,17488,539,HYRE,E,-,
562,MA,17969,562,BUCA,M,-,
562,MA,17990,562,BUCA,AF,-,Incidental.  Repro status unknown.
562,MA,17967,562,BUCA,T,-,abundant
539,MA,17501,539,BUCA,T,-,3 new locations
539,MA,17500,539,BUCA,T,-,
539,MA,17499,539,BUCA,AM,N,under log
539,MA,17498,539,BUCA,T,-,new location
539,MA,17497,539,BUCA,AM,R,
539,MA,17496,539,BUCA,EN,-,some of strand over log
539,MA,17494,539,HYRE,AU,-,"Numerous: G3, G6.  Some in amplexus"
539,MA,17493,539,BUCA,AM,-,
539,MA,17492,539,BUCA,T,-,lots of them
539,MA,17491,539,BUCA,AM,-,
562,MA,17970,562,BUCA,T,-,
434,MA,15435,434,BUCA,M,N,
425,MA,14653,425,BUCA,M,N,Ran out of green VIE
425,MA,14654,425,BUCA,M,N,Ran out of green VIE
425,MA,14655,425,BUCA,M,N,Ran out of green VIE
425,MA,14656,425,BUCA,M,N,Ran out of green VIE
425,MA,14657,425,BUCA,M,N,Ran out of green VIE
434,MA,15442,434,BUCA,M,N,
434,MA,15441,434,BUCA,M,N,
434,MA,15440,434,BUCA,M,N,
434,MA,15439,434,BUCA,M,N,
434,MA,15438,434,BUCA,M,N,
434,MA,15424,434,BUCA,M,N,
434,MA,15436,434,BUCA,M,R,
425,MA,14650,425,BUCA,M,N,Ran out of green VIE
434,MA,15434,434,BUCA,M,N,
434,MA,15433,434,BUCA,M,N,
434,MA,15432,434,BUCA,M,N,
434,MA,15431,434,BUCA,M,N,
434,MA,15430,434,BUCA,M,N,
434,MA,15429,434,BUCA,M,N,
434,MA,15428,434,BUCA,M,N,
434,MA,15427,434,BUCA,M,N,
434,MA,15426,434,BUCA,M,N,
579,MA,18151,579,BUCA,J,N,
434,MA,15437,434,BUCA,M,N,
425,MA,14639,425,BUCA,M,N,Ran out of green VIE
534,MA,17375,534,BUCA,T,-,
425,MA,14628,425,BUCA,M,N,Ran out of green VIE
425,MA,14629,425,BUCA,M,N,Ran out of green VIE
425,MA,14630,425,BUCA,M,N,Ran out of green VIE
425,MA,14631,425,BUCA,M,N,Ran out of green VIE
425,MA,14632,425,BUCA,M,N,Ran out of green VIE
425,MA,14633,425,BUCA,M,N,Ran out of green VIE
425,MA,14634,425,BUCA,M,N,Ran out of green VIE
425,MA,14635,425,BUCA,M,N,Ran out of green VIE
425,MA,14636,425,BUCA,M,N,Ran out of green VIE
425,MA,14652,425,BUCA,M,N,Ran out of green VIE
425,MA,14638,425,BUCA,M,N,Ran out of green VIE
425,MA,14651,425,BUCA,M,N,Ran out of green VIE
425,MA,14640,425,BUCA,M,N,Ran out of green VIE
425,MA,14641,425,BUCA,M,N,Ran out of green VIE
425,MA,14642,425,BUCA,M,N,Ran out of green VIE
425,MA,14643,425,BUCA,M,N,Ran out of green VIE
425,MA,14644,425,BUCA,M,N,Ran out of green VIE
425,MA,14645,425,BUCA,M,N,Ran out of green VIE
425,MA,14646,425,BUCA,M,N,Ran out of green VIE
425,MA,14647,425,BUCA,M,N,Ran out of green VIE
425,MA,14648,425,BUCA,M,N,Ran out of green VIE
425,MA,14649,425,BUCA,M,N,Ran out of green VIE
434,MA,15423,434,BUCA,M,N,
425,MA,14637,425,BUCA,M,N,Ran out of green VIE
434,MA,15466,434,BUCA,M,R,
434,MA,15425,434,BUCA,M,N,
434,MA,15455,434,BUCA,M,N,
434,MA,15456,434,BUCA,M,N,
434,MA,15457,434,BUCA,M,N,
434,MA,15458,434,BUCA,M,N,
434,MA,15459,434,BUCA,M,N,
434,MA,15460,434,BUCA,M,N,
434,MA,15461,434,BUCA,M,N,
434,MA,15462,434,BUCA,M,N,
434,MA,15463,434,BUCA,M,N,
434,MA,15453,434,BUCA,M,N,
434,MA,15465,434,BUCA,M,N,
434,MA,15452,434,BUCA,M,N,
434,MA,15467,434,BUCA,M,N,
434,MA,15468,434,BUCA,M,N,
434,MA,15469,434,BUCA,M,N,
579,MA,18161,579,BUCA,J,N,
579,MA,18160,579,BUCA,J,N,
579,MA,18159,579,BUCA,J,N,
579,MA,18158,579,BUCA,J,N,
579,MA,18157,579,BUCA,J,N,
579,MA,18156,579,HYRE,J,-,Numerous
579,MA,18155,579,BUCA,T,-,
579,MA,18154,579,BUCA,T,-,
434,MA,15464,434,BUCA,M,N,
434,MA,15410,434,BUCA,M,N,
434,MA,15422,434,BUCA,M,N,
434,MA,15421,434,BUCA,M,N,
434,MA,15420,434,BUCA,M,N,
434,MA,15419,434,BUCA,M,N,
434,MA,15418,434,BUCA,M,N,
434,MA,15417,434,BUCA,M,N,
434,MA,15416,434,BUCA,M,N,
434,MA,15415,434,BUCA,M,N,
434,MA,15414,434,BUCA,M,N,
434,MA,15413,434,BUCA,M,N,
434,MA,15454,434,BUCA,M,N,
434,MA,15411,434,BUCA,M,N,
425,MA,14626,425,BUCA,M,N,Ran out of green VIE
434,MA,15409,434,BUCA,M,N,
434,MA,15408,434,BUCA,M,N,
434,MA,15407,434,BUCA,M,R,
434,MA,15406,434,BUCA,M,N,
434,MA,15445,434,BUCA,M,N,
434,MA,15446,434,BUCA,M,N,
434,MA,15447,434,BUCA,M,N,
434,MA,15448,434,BUCA,M,N,
434,MA,15449,434,BUCA,M,N,
434,MA,15450,434,BUCA,M,N,
434,MA,15451,434,BUCA,M,N,
434,MA,15412,434,BUCA,M,R,only green visible
132,MM,4034,132,BUCA,M,N,
124,MM,2356,124,BUCA,M,N,
132,MM,3811,132,BUCA,M,N,
132,MM,3923,132,BUCA,M,N,
132,MM,3819,132,BUCA,M,N,
132,MM,3818,132,BUCA,M,N,
132,MM,3817,132,BUCA,M,N,
132,MM,3816,132,BUCA,M,N,
132,MM,3815,132,BUCA,M,N,
132,MM,3814,132,BUCA,M,N,
132,MM,3821,132,BUCA,M,N,
132,MM,3812,132,BUCA,M,R,
132,MM,3822,132,BUCA,M,N,
132,MM,3810,132,BUCA,M,N,
132,MM,3809,132,BUCA,M,N,
132,MM,3808,132,BUCA,M,N,
132,MM,3807,132,BUCA,M,N,
132,MM,3806,132,BUCA,M,N,
132,MM,3805,132,BUCA,M,N,
132,MM,3804,132,BUCA,M,R,
132,MM,3920,132,BUCA,M,N,
132,MM,3813,132,BUCA,M,N,
132,MM,3831,132,BUCA,M,N,
132,MM,4036,132,BUCA,M,N,
132,MM,3839,132,BUCA,M,N,
132,MM,3838,132,BUCA,M,N,
132,MM,3837,132,BUCA,M,N,
132,MM,3836,132,BUCA,M,N,
132,MM,3835,132,BUCA,M,N,
132,MM,3834,132,BUCA,M,N,
132,MM,3820,132,BUCA,M,N,
132,MM,3832,132,BUCA,M,N,
132,MM,3924,132,BUCA,M,R,
132,MM,3830,132,BUCA,M,N,
132,MM,3829,132,BUCA,M,N,
132,MM,3828,132,BUCA,M,N,
132,MM,3827,132,BUCA,M,N,
132,MM,3826,132,BUCA,M,N,
132,MM,3825,132,BUCA,M,N,
132,MM,3824,132,BUCA,M,N,
132,MM,3823,132,BUCA,M,N,
132,MM,3833,132,BUCA,M,N,
132,MM,3946,132,BUCA,M,N,
132,MM,3922,132,BUCA,M,N,
132,MM,3938,132,BUCA,M,N,
132,MM,3939,132,BUCA,M,R,
132,MM,3940,132,BUCA,M,N,
132,MM,3941,132,BUCA,M,N,
132,MM,3942,132,BUCA,M,N,
132,MM,3943,132,BUCA,M,N,
132,MM,3936,132,BUCA,M,N,
132,MM,3945,132,BUCA,M,N,
132,MM,3935,132,BUCA,M,N,
132,MM,3947,132,BUCA,M,N,
132,MM,3948,132,BUCA,M,N,
132,MM,3949,132,HYRE,T,-,
132,MM,3950,132,HYRE,M,-,
132,MM,3951,132,BUCA,M,N,
132,MM,3952,132,BUCA,M,N,
132,MM,3953,132,BUCA,M,N,
132,MM,3954,132,BUCA,M,N,
132,MM,3944,132,BUCA,M,N,
351,MM,11761,351,BUCA,J,N,
132,MM,3925,132,BUCA,M,N,
132,MM,3926,132,BUCA,M,N,
132,MM,3927,132,BUCA,M,N,
132,MM,3928,132,BUCA,M,N,
132,MM,3929,132,BUCA,M,N,
132,MM,3930,132,BUCA,M,N,
132,MM,3931,132,BUCA,M,N,
132,MM,3937,132,BUCA,M,N,
351,MM,11760,351,BUCA,J,N,
132,MM,3919,132,BUCA,M,N,
351,MM,11762,351,BUCA,J,N,
351,MM,11763,351,BUCA,J,N,
351,MM,11764,351,BUCA,J,N,
351,MM,16814,351,HYRE,AM,-,Calling when arrived at meadow.
351,MM,16815,351,HYRE,E,-,
132,MM,3932,132,BUCA,M,N,
132,MM,3933,132,BUCA,M,N,
132,MM,3934,132,BUCA,M,N,
351,MM,11759,351,BUCA,J,N,
132,MM,3912,132,BUCA,M,N,
132,MM,3874,132,BUCA,M,N,
132,MM,3882,132,BUCA,M,N,
132,MM,3905,132,BUCA,M,N,
132,MM,3906,132,BUCA,M,N,
132,MM,3907,132,BUCA,M,N,
132,MM,3908,132,BUCA,M,N,
132,MM,3909,132,BUCA,M,N,
132,MM,3884,132,BUCA,M,N,
132,MM,3911,132,BUCA,M,N,
132,MM,3885,132,BUCA,M,N,
132,MM,3913,132,BUCA,M,N,
132,MM,3881,132,BUCA,M,N,
132,MM,3880,132,BUCA,M,N,
132,MM,3879,132,BUCA,M,N,
132,MM,3878,132,BUCA,M,N,
132,MM,3877,132,BUCA,M,N,
132,MM,3876,132,BUCA,M,N,
132,MM,3921,132,BUCA,M,N,
132,MM,3910,132,BUCA,M,N,
132,MM,3894,132,BUCA,M,N,
132,MM,3896,132,BUCA,M,N,
132,MM,3897,132,BUCA,M,N,
132,MM,3898,132,BUCA,M,N,
132,MM,3899,132,BUCA,M,N,
132,MM,3900,132,BUCA,M,N,
132,MM,3901,132,BUCA,M,N,
132,MM,3902,132,BUCA,M,N,
132,MM,3883,132,BUCA,M,N,
132,MM,3904,132,BUCA,M,N,
132,MM,3873,132,BUCA,M,N,
132,MM,3893,132,BUCA,M,N,
132,MM,3892,132,BUCA,M,N,
132,MM,3891,132,BUCA,M,N,
132,MM,3890,132,BUCA,M,N,
132,MM,3889,132,BUCA,M,N,
132,MM,3888,132,BUCA,M,N,
132,MM,3887,132,BUCA,M,N,
132,MM,3886,132,BUCA,M,R,
132,MM,3903,132,BUCA,M,N,
132,MM,3843,132,BUCA,M,N,
132,MM,3875,132,BUCA,M,N,
132,MM,3851,132,BUCA,M,N,
132,MM,3850,132,BUCA,M,N,
132,MM,3849,132,BUCA,M,N,
132,MM,3848,132,BUCA,M,N,
132,MM,3847,132,BUCA,M,N,
132,MM,3846,132,BUCA,M,N,
132,MM,3853,132,BUCA,M,N,
132,MM,3844,132,BUCA,M,N,
132,MM,3854,132,BUCA,M,N,
132,MM,3842,132,BUCA,M,N,
132,MM,3841,132,BUCA,M,R,
132,MM,3840,132,BUCA,M,R,
132,MM,3914,132,BUCA,M,N,
132,MM,3915,132,BUCA,M,N,
132,MM,3916,132,BUCA,M,N,
132,MM,3917,132,BUCA,M,N,
132,MM,3918,132,BUCA,M,N,
132,MM,3845,132,BUCA,M,N,
132,MM,3863,132,BUCA,M,N,
132,MM,3872,132,BUCA,M,N,
132,MM,3871,132,BUCA,M,N,
132,MM,3870,132,BUCA,M,R,
132,MM,3869,132,BUCA,M,N,
132,MM,3868,132,BUCA,M,N,
132,MM,3867,132,BUCA,M,N,
132,MM,3866,132,BUCA,M,N,
132,MM,3852,132,BUCA,M,N,
132,MM,3864,132,BUCA,M,N,
132,MM,3957,132,BUCA,M,N,
132,MM,3862,132,BUCA,M,N,
132,MM,3861,132,BUCA,M,N,
132,MM,3860,132,BUCA,M,N,
132,MM,3859,132,BUCA,M,N,
132,MM,3858,132,BUCA,M,N,
132,MM,3857,132,BUCA,M,N,
132,MM,3856,132,BUCA,M,N,
132,MM,3855,132,BUCA,M,N,
132,MM,3865,132,BUCA,M,N,
132,MM,4042,132,BUCA,M,N,
132,MM,4051,132,BUCA,M,N,
132,MM,4033,132,BUCA,M,N,
132,MM,3895,132,BUCA,M,N,
132,MM,4035,132,BUCA,M,N,
132,MM,4037,132,BUCA,M,N,
132,MM,4038,132,BUCA,M,N,
132,MM,4039,132,BUCA,M,N,
132,MM,4031,132,BUCA,M,N,
132,MM,4041,132,BUCA,M,N,
132,MM,4030,132,BUCA,M,N,
132,MM,4043,132,BUCA,M,N,
132,MM,4044,132,BUCA,M,N,
132,MM,4045,132,BUCA,M,N,
132,MM,4046,132,BUCA,M,N,
132,MM,4047,132,BUCA,M,N,
132,MM,4048,132,BUCA,M,N,
132,MM,4049,132,BUCA,M,N,
132,MM,3955,132,BUCA,M,N,
132,MM,4040,132,BUCA,M,N,
132,MM,4021,132,BUCA,M,N,
132,MM,4012,132,BUCA,M,N,
132,MM,4013,132,BUCA,M,N,
132,MM,4014,132,BUCA,M,N,
132,MM,4015,132,BUCA,M,N,
132,MM,4016,132,BUCA,M,N,
132,MM,4017,132,BUCA,M,N,
132,MM,4018,132,BUCA,M,N,
132,MM,4032,132,BUCA,M,N,
132,MM,4020,132,BUCA,M,N,
132,MM,4052,132,BUCA,M,N,
132,MM,4022,132,BUCA,M,N,
132,MM,4023,132,BUCA,M,N,
132,MM,4024,132,BUCA,M,N,
132,MM,4025,132,BUCA,M,N,
132,MM,4026,132,BUCA,M,N,
132,MM,4027,132,BUCA,M,N,
132,MM,4028,132,BUCA,M,N,
132,MM,4029,132,BUCA,M,N,
132,MM,4019,132,BUCA,M,N,
132,MM,4083,132,BUCA,M,N,
132,MM,4050,132,BUCA,M,N,
132,MM,4075,132,BUCA,M,N,
132,MM,4076,132,BUCA,M,N,
132,MM,4077,132,BUCA,M,N,
132,MM,4078,132,BUCA,M,N,
132,MM,4079,132,BUCA,M,N,
132,MM,4080,132,BUCA,M,R,
132,MM,4073,132,BUCA,M,N,
132,MM,4082,132,BUCA,M,N,
132,MM,4072,132,BUCA,M,N,
132,MM,4084,132,BUCA,M,N,
132,MM,4085,132,BUCA,M,N,
132,MM,4086,132,BUCA,M,N,
132,MM,4087,132,BUCA,M,N,
132,MM,4088,132,BUCA,M,N,
132,MM,4089,132,BUCA,M,N,
132,MM,4090,132,BUCA,M,N,
132,MM,4091,132,BUCA,M,N,
132,MM,4081,132,BUCA,M,N,
132,MM,4063,132,BUCA,M,N,
132,MM,4053,132,BUCA,M,N,
132,MM,4054,132,BUCA,M,N,
132,MM,4055,132,BUCA,M,N,
132,MM,4056,132,BUCA,M,N,
132,MM,4057,132,BUCA,M,N,
132,MM,4059,132,BUCA,M,N,
132,MM,4060,132,BUCA,M,N,
132,MM,4074,132,BUCA,M,N,
132,MM,4062,132,BUCA,M,N,
132,MM,4009,132,BUCA,M,N,
132,MM,4064,132,BUCA,M,N,
132,MM,4065,132,BUCA,M,N,
132,MM,4066,132,BUCA,M,N,
132,MM,4067,132,BUCA,M,N,
132,MM,4068,132,BUCA,M,N,
132,MM,4069,132,BUCA,M,N,
132,MM,4070,132,BUCA,M,N,
132,MM,4071,132,BUCA,M,N,
132,MM,4061,132,BUCA,M,N,
353,MM,11767,353,BUCA,J,N,
132,MM,4011,132,BUCA,M,N,
351,MM,16819,351,BUCA,AM,N,"In amplexus.  Scanned, no PIT."
351,MM,16820,351,BUCA,AM,N,
351,MM,16822,351,BUCA,EH,-,13 egg masses recorded on egg sheet.
352,MM,11765,352,BUCA,J,N,
352,MM,16840,352,BUCA,T,-,"uniformly spread out in east side of group, no longer clumped."
352,MM,16841,352,HYRE,AU,-,
351,MM,16817,351,BUCA,AM,R,
353,MM,11766,353,BUCA,J,N,
351,MM,16816,351,BUCA,AM,N,
353,MM,11768,353,BUCA,J,N,
353,MM,11769,353,BUCA,J,N,
353,MM,11770,353,BUCA,J,N,
353,MM,11771,353,BUCA,J,N,
353,MM,11772,353,BUCA,J,N,
353,MM,11773,353,BUCA,J,N,
353,MM,11774,353,BUCA,J,N,
353,MM,11775,353,BUCA,J,N,
352,MM,16842,352,THEL,AU,-,under log
132,MM,3966,132,BUCA,M,N,
132,MM,4092,132,BUCA,M,N,
132,MM,3958,132,BUCA,M,N,
132,MM,3959,132,BUCA,M,N,
132,MM,3960,132,BUCA,M,N,
132,MM,3961,132,BUCA,M,N,
132,MM,3962,132,BUCA,M,N,
132,MM,3963,132,BUCA,M,N,
351,MM,16818,351,BUCA,AF,N,"In amplexus.  Scanned, no PIT."
132,MM,3965,132,BUCA,M,N,
353,MM,11778,353,BUCA,J,N,
132,MM,3967,132,BUCA,M,N,
132,MM,3968,132,BUCA,M,N,
132,MM,3969,132,BUCA,M,N,
132,MM,3970,132,BUCA,M,N,
132,MM,3971,132,BUCA,M,N,
132,MM,3972,132,BUCA,M,N,
132,MM,3973,132,BUCA,M,N,
132,MM,3974,132,BUCA,M,N,
132,MM,3964,132,BUCA,M,N,
132,MM,4001,132,BUCA,M,N,
132,MM,3992,132,BUCA,M,N,
132,MM,3993,132,BUCA,M,N,
132,MM,3994,132,BUCA,M,N,
132,MM,3995,132,BUCA,M,N,
